index,country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
205,India,Haryana,Kaithal,"Rishi Nagar, Kaithal - HSPCB",03-03-2026 15:00:00,29.8006,76.4155,PM2.5,64.0,84.0,76.0
206,India,Gujarat,Gandhinagar,"Sector-10, Gandhinagar - GPCB",03-03-2026 15:00:00,23.221714,72.654328,SO2,6.0,24.0,16.0
207,India,Gujarat,Mehsana,"Sadanand Nagar, Mehsana - Nexteng Enviro",03-03-2026 15:00:00,23.59315,72.372792,PM10,45.0,255.0,109.0
208,India,Gujarat,Mehsana,"Sadanand Nagar, Mehsana - Nexteng Enviro",03-03-2026 15:00:00,23.59315,72.372792,CO,114.0,120.0,116.0
209,India,Gujarat,Rajkot,"Mavdi, Rajkot - Nexteng Enviro ",03-03-2026 15:00:00,22.248853,70.776774,NO2,9.0,104.0,30.0
210,India,Gujarat,Rajkot,"Mavdi, Rajkot - Nexteng Enviro ",03-03-2026 15:00:00,22.248853,70.776774,OZONE,7.0,29.0,19.0
211,India,Gujarat,Surat,"Katargam, Surat - Nexteng Enviro",03-03-2026 15:00:00,21.217779,72.834787,NO2,10.0,73.0,30.0
212,India,Gujarat,Surat,"Katargam, Surat - Nexteng Enviro",03-03-2026 15:00:00,21.217779,72.834787,CO,65.0,123.0,74.0
213,India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC",03-03-2026 15:00:00,28.672342,77.31526,PM10,151.0,265.0,184.0
214,India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC",03-03-2026 15:00:00,28.672342,77.31526,NH3,6.0,8.0,6.0
215,India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC",03-03-2026 15:00:00,28.672342,77.31526,CO,38.0,101.0,46.0
216,India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC",03-03-2026 15:00:00,28.672342,77.31526,OZONE,10.0,108.0,72.0
217,India,Delhi,Delhi,"Wazirpur, Delhi - DPCC",03-03-2026 15:00:00,28.699793,77.165453,PM2.5,97.0,325.0,221.0
218,India,Delhi,Delhi,"Wazirpur, Delhi - DPCC",03-03-2026 15:00:00,28.699793,77.165453,NH3,10.0,16.0,12.0
219,India,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM",03-03-2026 15:00:00,23.107969,72.574648,PM2.5,55.0,178.0,91.0
220,India,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",03-03-2026 15:00:00,23.076793,72.627874,PM10,95.0,230.0,132.0
221,India,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",03-03-2026 15:00:00,23.076793,72.627874,NH3,1.0,11.0,4.0
222,India,Gujarat,Ankleshwar,"GIDC, Ankleshwar - GPCB",03-03-2026 15:00:00,21.613267,73.010555,SO2,28.0,29.0,29.0
223,India,Gujarat,Bhavnagar,"Vidhyanagar, Bhavnagar - Nexteng Enviro",03-03-2026 15:00:00,21.755417,72.139056,NO2,60.0,103.0,89.0
224,India,Haryana,Bhiwani,"H.B. Colony, Bhiwani - HSPCB",03-03-2026 15:00:00,28.806223,76.141105,PM10,44.0,268.0,72.0
225,India,Haryana,Bhiwani,"H.B. Colony, Bhiwani - HSPCB",03-03-2026 15:00:00,28.806223,76.141105,SO2,1.0,8.0,5.0
226,India,Haryana,Bhiwani,"H.B. Colony, Bhiwani - HSPCB",03-03-2026 15:00:00,28.806223,76.141105,CO,14.0,20.0,18.0
227,India,Haryana,Charkhi Dadri,"Mini Secretariat, Charkhi Dadri - HSPCB",03-03-2026 15:00:00,28.593883,76.270653,PM2.5,257.0,311.0,291.0
228,India,Haryana,Charkhi Dadri,"Mini Secretariat, Charkhi Dadri - HSPCB",03-03-2026 15:00:00,28.593883,76.270653,NO2,9.0,20.0,15.0
229,India,Haryana,Sonipat,"Murthal, Sonipat - HSPCB",03-03-2026 15:00:00,29.0272,77.0621,PM10,53.0,113.0,85.0
230,India,Haryana,Yamuna Nagar,"Gobind Pura, Yamuna Nagar - HSPCB",03-03-2026 15:00:00,30.1480566,77.2893471,NH3,1.0,4.0,4.0
231,India,Haryana,Yamuna Nagar,"Gobind Pura, Yamuna Nagar - HSPCB",03-03-2026 15:00:00,30.1480566,77.2893471,CO,27.0,52.0,50.0
232,India,Haryana,Yamuna Nagar,"Gobind Pura, Yamuna Nagar - HSPCB",03-03-2026 15:00:00,30.1480566,77.2893471,OZONE,8.0,33.0,33.0
233,India,Himachal Pradesh,Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB",03-03-2026 15:00:00,30.943887,76.801991,NO2,9.0,57.0,30.0
234,India,Jammu_and_Kashmir,Pampore,"Khrew, Pampore - JKPCC",03-03-2026 15:00:00,34.031606,75.009712,NO2,10.0,70.0,34.0
235,India,Jammu_and_Kashmir,Srinagar,"Khunmoh, Srinagar - JKPCC",03-03-2026 15:00:00,34.06313,74.96017,SO2,2.0,4.0,3.0
236,India,Jammu_and_Kashmir,Srinagar,"Rajbagh, Srinagar - JKPCC",03-03-2026 15:00:00,34.066206,74.81982,PM2.5,15.0,33.0,23.0
237,India,Karnataka,Bengaluru,"BTM Layout, Bengaluru - CPCB",03-03-2026 15:00:00,12.9135218,77.5950804,PM2.5,39.0,65.0,52.0
238,India,Karnataka,Bengaluru,"BTM Layout, Bengaluru - CPCB",03-03-2026 15:00:00,12.9135218,77.5950804,NO2,26.0,27.0,27.0
239,India,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB",03-03-2026 15:00:00,12.951913,77.539784,OZONE,46.0,206.0,206.0
240,India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",03-03-2026 15:00:00,13.029152,77.585901,PM2.5,69.0,151.0,108.0
241,India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",03-03-2026 15:00:00,13.029152,77.585901,OZONE,7.0,20.0,13.0
242,India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB",03-03-2026 15:00:00,12.938539,77.5901,NH3,3.0,10.0,4.0
243,India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB",03-03-2026 15:00:00,12.938539,77.5901,SO2,6.0,41.0,19.0
244,India,Karnataka,Bengaluru,"Jigani, Bengaluru - KSPCB",03-03-2026 15:00:00,12.7816279,77.6299145,PM2.5,50.0,313.0,90.0
245,India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB",03-03-2026 15:00:00,12.21041,76.37376,NH3,3.0,6.0,5.0
246,India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB",03-03-2026 15:00:00,12.21041,76.37376,SO2,2.0,8.0,4.0
247,India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB",03-03-2026 15:00:00,13.94,75.555917,CO,12.0,46.0,33.0
248,India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB",03-03-2026 15:00:00,16.7602,77.1428,PM2.5,52.0,162.0,100.0
249,India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB",03-03-2026 15:00:00,16.7602,77.1428,OZONE,18.0,19.0,18.0
250,India,Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB",03-03-2026 15:00:00,12.917348,77.622813,OZONE,21.0,57.0,44.0
251,India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB",03-03-2026 15:00:00,13.328028,75.797056,PM2.5,50.0,82.0,64.0
252,India,Karnataka,Dharwad,"Kalabhavan, Dharwad - KSPCB",03-03-2026 15:00:00,15.459706,75.008381,CO,28.0,83.0,65.0
253,India,Haryana,Panipat,"Sector-18, Panipat - HSPCB",03-03-2026 15:00:00,29.432304,76.972765,PM10,111.0,144.0,128.0
254,India,Haryana,Sirsa,"F-Block, Sirsa - HSPCB",03-03-2026 15:00:00,29.5364,75.0158,PM2.5,71.0,287.0,170.0
255,India,Haryana,Narnaul,"Shastri Nagar, Narnaul - HSPCB",03-03-2026 15:00:00,28.060249,76.113115,OZONE,8.0,30.0,19.0
256,India,Haryana,Palwal,"Shyam Nagar, Palwal - HSPCB",03-03-2026 15:00:00,28.1485564,77.3320667,NH3,8.0,9.0,9.0
257,India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB",03-03-2026 15:00:00,17.336318,76.847397,SO2,2.0,4.0,1.0
258,India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB",03-03-2026 15:00:00,17.336318,76.847397,OZONE,29.0,33.0,30.0
259,India,Haryana,Panchgaon,"Amity University, Panchgaon - IITM",03-03-2026 15:00:00,28.3153,76.9143,NO2,2.0,39.0,16.0
260,India,Haryana,Panchgaon,"Amity University, Panchgaon - IITM",03-03-2026 15:00:00,28.3153,76.9143,NH3,4.0,10.0,7.0
261,India,Karnataka,Bengaluru,"Peenya, Bengaluru - CPCB",03-03-2026 15:00:00,13.0270199,77.494094,PM2.5,18.0,59.0,35.0
262,India,Maharashtra,Boisar,"Khaira, Boisar - MPCB",03-03-2026 15:00:00,19.786089,72.757971,SO2,2.0,30.0,9.0
263,India,Maharashtra,Boisar,"Khaira, Boisar - MPCB",03-03-2026 15:00:00,19.786089,72.757971,OZONE,3.0,129.0,60.0
264,India,Maharashtra,Chandrapur,"Chauhan Colony, Chandrapur - MPCB",03-03-2026 15:00:00,19.9629,79.298714,CO,26.0,33.0,29.0
265,India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB",03-03-2026 15:00:00,19.9775302,79.2337086,SO2,1.0,96.0,28.0
266,India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB",03-03-2026 15:00:00,19.9775302,79.2337086,CO,35.0,41.0,40.0
267,India,Maharashtra,Dhule,"Deopur, Dhule - MPCB",03-03-2026 15:00:00,20.918946,74.776388,PM10,64.0,250.0,148.0
268,India,Maharashtra,Dhule,"Deopur, Dhule - MPCB",03-03-2026 15:00:00,20.918946,74.776388,NH3,2.0,3.0,2.0
269,India,Maharashtra,Dhule,"Deopur, Dhule - MPCB",03-03-2026 15:00:00,20.918946,74.776388,OZONE,29.0,84.0,31.0
270,India,Maharashtra,Jalgaon,"Prabhat Colony, Jalgaon - MPCB",03-03-2026 15:00:00,21.001264,75.565602,SO2,12.0,100.0,29.0
271,India,Maharashtra,Jalgaon,"Prabhat Colony, Jalgaon - MPCB",03-03-2026 15:00:00,21.001264,75.565602,OZONE,15.0,95.0,68.0
272,India,Maharashtra,Jalna,"Old MIDC, Jalna - MPCB",03-03-2026 15:00:00,19.854616,75.905894,NO2,3.0,10.0,6.0
273,India,Madhya Pradesh,Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB",03-03-2026 15:00:00,26.259242,78.216432,PM2.5,44.0,420.0,156.0
274,India,Madhya Pradesh,Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB",03-03-2026 15:00:00,26.259242,78.216432,NO2,11.0,18.0,15.0
275,India,Madhya Pradesh,Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB",03-03-2026 15:00:00,26.259242,78.216432,NH3,2.0,7.0,4.0
276,India,Madhya Pradesh,Gwalior,"Maharaj Bada, Gwalior - MPPCB",03-03-2026 15:00:00,26.200388,78.147714,NO2,8.0,84.0,24.0
277,India,Madhya Pradesh,Indore,"Airport Area, Indore - IMC",03-03-2026 15:00:00,22.7289,75.8076,PM10,31.0,352.0,96.0
278,India,Madhya Pradesh,Indore,"Airport Area, Indore - IMC",03-03-2026 15:00:00,22.7289,75.8076,OZONE,8.0,23.0,20.0
279,India,Madhya Pradesh,Indore,"Maguda Nagar, Indore - IMC",03-03-2026 15:00:00,22.7524,75.8872,CO,33.0,119.0,101.0
280,India,Madhya Pradesh,Satna,"Bandhavgar Colony, Satna - Birla Cement",03-03-2026 15:00:00,24.58434363,80.8549414,SO2,19.0,21.0,20.0
281,India,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB",03-03-2026 15:00:00,24.10897,82.64558,SO2,36.0,54.0,41.0
282,India,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB",03-03-2026 15:00:00,24.10897,82.64558,OZONE,1.0,78.0,44.0
283,India,Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB",03-03-2026 15:00:00,19.10122,74.73339,PM10,60.0,124.0,83.0
284,India,Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB",03-03-2026 15:00:00,19.10122,74.73339,NH3,5.0,7.0,6.0
285,India,Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB",03-03-2026 15:00:00,19.10122,74.73339,OZONE,23.0,157.0,108.0
286,India,Maharashtra,Amravati,"Shivneri Colony, Amravati - MPCB",03-03-2026 15:00:00,20.9402359,77.7895248,PM2.5,56.0,95.0,72.0
287,India,Maharashtra,Amravati,"Shivneri Colony, Amravati - MPCB",03-03-2026 15:00:00,20.9402359,77.7895248,NH3,1.0,3.0,3.0
288,India,Maharashtra,Amravati,"Shivneri Colony, Amravati - MPCB",03-03-2026 15:00:00,20.9402359,77.7895248,SO2,5.0,13.0,8.0
289,India,Maharashtra,Amravati,"Shri Shivaji Science College, Amravati - MPCB",03-03-2026 15:00:00,20.939198,77.765701,PM2.5,34.0,194.0,72.0
290,India,Maharashtra,Amravati,"Shri Shivaji Science College, Amravati - MPCB",03-03-2026 15:00:00,20.939198,77.765701,CO,30.0,104.0,34.0
291,India,Maharashtra,Aurangabad,"MIDC Chilkalthana, Aurangabad - MPCB",03-03-2026 15:00:00,19.87562,75.38731,SO2,12.0,25.0,16.0
292,India,Maharashtra,Aurangabad,"More Chowk Waluj, Aurangabad - MPCB",03-03-2026 15:00:00,19.8389439,75.244448,PM2.5,37.0,323.0,104.0
293,India,Madhya Pradesh,Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC",03-03-2026 15:00:00,23.163174,79.973061,SO2,4.0,7.0,6.0
294,India,Madhya Pradesh,Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC",03-03-2026 15:00:00,23.163174,79.973061,OZONE,5.0,48.0,21.0
295,India,Madhya Pradesh,Jabalpur,"Gupteshwar, Jabalpur - JMC",03-03-2026 15:00:00,23.142888,79.916147,NO2,7.0,111.0,45.0
296,India,Madhya Pradesh,Jabalpur,"Marhatal, Jabalpur - MPPCB",03-03-2026 15:00:00,23.168606,79.932247,PM2.5,25.0,356.0,144.0
297,India,Madhya Pradesh,Jabalpur,"Marhatal, Jabalpur - MPPCB",03-03-2026 15:00:00,23.168606,79.932247,CO,4.0,132.0,37.0
298,India,Madhya Pradesh,Jabalpur,"Suhagi, Jabalpur - JMC",03-03-2026 15:00:00,23.218135,79.95777,PM2.5,18.0,270.0,90.0
299,India,Maharashtra,Badlapur,"Katrap, Badlapur - MPCB",03-03-2026 15:00:00,19.16485,73.23409,CO,24.0,66.0,53.0
300,India,Maharashtra,Belapur,"CBD Belapur, Belapur - MPCB",03-03-2026 15:00:00,19.0243902,73.0406721,NO2,33.0,60.0,49.0
301,India,Maharashtra,Belapur,"CBD Belapur, Belapur - MPCB",03-03-2026 15:00:00,19.0243902,73.0406721,OZONE,1.0,59.0,36.0
302,India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB",03-03-2026 15:00:00,19.309073,73.057223,PM10,84.0,185.0,132.0
303,India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB",03-03-2026 15:00:00,19.309073,73.057223,NH3,4.0,7.0,5.0
304,India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB",03-03-2026 15:00:00,19.309073,73.057223,SO2,3.0,17.0,10.0
305,India,Madhya Pradesh,Katni,"Gole Bazar, Katni - MPPCB",03-03-2026 15:00:00,23.50016,80.23284,PM2.5,27.0,307.0,137.0
306,India,Madhya Pradesh,Katni,"Gole Bazar, Katni - MPPCB",03-03-2026 15:00:00,23.50016,80.23284,OZONE,10.0,100.0,73.0
307,India,Madhya Pradesh,Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB",03-03-2026 15:00:00,23.10844,77.511428,PM10,74.0,325.0,144.0
308,India,Madhya Pradesh,Sagar,"Civil Lines, Sagar - MPPCB",03-03-2026 15:00:00,23.838586,78.759431,NH3,4.0,9.0,6.0
309,India,Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB",03-03-2026 15:00:00,11.875,75.3732,NH3,1.0,2.0,2.0
310,India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB",03-03-2026 15:00:00,8.8787,76.6073,PM2.5,41.0,49.0,46.0
311,India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB",03-03-2026 15:00:00,8.5149093,76.9435879,PM2.5,30.0,58.0,42.0
312,India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB",03-03-2026 15:00:00,8.5149093,76.9435879,OZONE,2.0,57.0,38.0
313,India,Madhya Pradesh,Bhopal,"Paryavaran Parisar, Bhopal - MPPCB",03-03-2026 15:00:00,23.210494,77.425409,NH3,4.0,6.0,5.0
314,India,Madhya Pradesh,Bhopal,"Paryavaran Parisar, Bhopal - MPPCB",03-03-2026 15:00:00,23.210494,77.425409,CO,4.0,109.0,9.0
315,India,Madhya Pradesh,Bhopal,"T T Nagar, Bhopal - MPPCB",03-03-2026 15:00:00,23.233584,77.400574,PM2.5,33.0,397.0,175.0
316,India,Madhya Pradesh,Dewas,"Bhopal Chauraha, Dewas - MPPCB",03-03-2026 15:00:00,22.9682591,76.064118,OZONE,30.0,90.0,44.0
317,India,Maharashtra,Nagpur,"Ambazari, Nagpur - MPCB",03-03-2026 15:00:00,21.121801,79.04952,NH3,1.0,13.0,4.0
318,India,Maharashtra,Nagpur,"Mahal, Nagpur - MPCB",03-03-2026 15:00:00,21.14472,79.107595,PM2.5,64.0,353.0,186.0
319,India,Maharashtra,Nagpur,"Mahal, Nagpur - MPCB",03-03-2026 15:00:00,21.14472,79.107595,NO2,22.0,112.0,44.0
320,India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB",03-03-2026 15:00:00,21.152875,79.0517531,NH3,5.0,9.0,7.0
321,India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB",03-03-2026 15:00:00,21.152875,79.0517531,SO2,3.0,93.0,27.0
322,India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB",03-03-2026 15:00:00,21.152875,79.0517531,OZONE,2.0,20.0,16.0
323,India,Maharashtra,Nagpur,"Ram Nagar, Nagpur - MPCB",03-03-2026 15:00:00,21.143383,79.048912,CO,9.0,110.0,30.0
324,India,Maharashtra,Nanded,"Sneh Nagar, Nanded - MPCB",03-03-2026 15:00:00,19.173852,77.296291,PM10,50.0,247.0,99.0
325,India,Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC",03-03-2026 15:00:00,19.083694,72.920967,CO,8.0,129.0,39.0
326,India,Maharashtra,Mumbai,"Kandivali East, Mumbai - MPCB",03-03-2026 15:00:00,19.2058,72.8682,CO,21.0,22.0,22.0
327,India,Maharashtra,Mumbai,"Kandivali West, Mumbai - BMC",03-03-2026 15:00:00,19.215859,72.831718,PM2.5,31.0,305.0,164.0
328,India,Maharashtra,Mumbai,"Kandivali West, Mumbai - BMC",03-03-2026 15:00:00,19.215859,72.831718,PM10,78.0,155.0,121.0
329,India,Maharashtra,Mumbai,"Kandivali West, Mumbai - BMC",03-03-2026 15:00:00,19.215859,72.831718,NH3,2.0,3.0,3.0
330,India,Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai - MPCB",03-03-2026 15:00:00,19.0632143,72.8456324,NH3,4.0,14.0,9.0
331,India,Maharashtra,Mumbai,"Khindipada-Bhandup West, Mumbai - IITM",03-03-2026 15:00:00,19.1653323,72.922099,CO,4.0,95.0,49.0
332,India,Maharashtra,Malegaon,"Mahesh Nagar, Malegaon - MPCB",03-03-2026 15:00:00,20.555712,74.529236,CO,6.0,110.0,20.0
333,India,Maharashtra,Malegaon,"Mahesh Nagar, Malegaon - MPCB",03-03-2026 15:00:00,20.555712,74.529236,OZONE,1.0,95.0,74.0
334,India,Maharashtra,Mumbai,"Borivali East, Mumbai - IITM",03-03-2026 15:00:00,19.23241,72.86895,PM10,60.0,153.0,105.0
335,India,Maharashtra,Mumbai,"Borivali East, Mumbai - IITM",03-03-2026 15:00:00,19.23241,72.86895,NO2,4.0,25.0,14.0
336,India,Maharashtra,Mumbai,"Borivali East, Mumbai - IITM",03-03-2026 15:00:00,19.23241,72.86895,NH3,1.0,5.0,4.0
337,India,Maharashtra,Mumbai,"Borivali East, Mumbai - IITM",03-03-2026 15:00:00,19.23241,72.86895,CO,34.0,80.0,56.0
338,India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM",03-03-2026 15:00:00,18.96702,72.84214,PM10,64.0,154.0,110.0
339,India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM",03-03-2026 15:00:00,18.96702,72.84214,NO2,38.0,109.0,64.0
340,India,Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB",03-03-2026 15:00:00,19.1878657,72.8304069,PM10,30.0,184.0,91.0
341,India,Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB",03-03-2026 15:00:00,19.1878657,72.8304069,OZONE,1.0,28.0,10.0
342,India,Maharashtra,Mumbai,"Mulund West, Mumbai - MPCB",03-03-2026 15:00:00,19.175,72.9419,PM2.5,30.0,365.0,154.0
343,India,Maharashtra,Mumbai,"Navy Nagar-Colaba, Mumbai - IITM",03-03-2026 15:00:00,18.897756,72.81332,NH3,3.0,5.0,4.0
344,India,Maharashtra,Mumbai,"Byculla, Mumbai - BMC",03-03-2026 15:00:00,18.9767,72.838,PM2.5,33.0,141.0,58.0
345,India,Maharashtra,Mumbai,"Byculla, Mumbai - BMC",03-03-2026 15:00:00,18.9767,72.838,OZONE,1.0,59.0,43.0
346,India,Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM",03-03-2026 15:00:00,19.11074,72.86084,NO2,49.0,102.0,74.0
347,India,Maharashtra,Mumbai,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB",03-03-2026 15:00:00,19.10078,72.87462,PM10,68.0,190.0,108.0
348,India,Maharashtra,Nashik,"Hirawadi, Nashik - MPCB",03-03-2026 15:00:00,20.021503,73.813844,SO2,8.0,29.0,15.0
349,India,Maharashtra,Nashik,"Hirawadi, Nashik - MPCB",03-03-2026 15:00:00,20.021503,73.813844,CO,12.0,64.0,28.0
350,India,Maharashtra,Nashik,"Hirawadi, Nashik - MPCB",03-03-2026 15:00:00,20.021503,73.813844,OZONE,4.0,81.0,59.0
351,India,Maharashtra,Nashik,"Pandav Nagari, Nashik - MPCB",03-03-2026 15:00:00,19.9591346,73.7788008,PM2.5,50.0,224.0,101.0
352,India,Maharashtra,Nashik,"Pandav Nagari, Nashik - MPCB",03-03-2026 15:00:00,19.9591346,73.7788008,NO2,5.0,50.0,13.0
353,India,Maharashtra,Jalna,"Old MIDC, Jalna - MPCB",03-03-2026 15:00:00,19.854616,75.905894,SO2,15.0,22.0,18.0
354,India,Maharashtra,Kalyan,"Pimpleshwar Mandir, Kalyan - MPCB",03-03-2026 15:00:00,19.192056,72.9585188,PM10,98.0,101.0,98.0
355,India,Maharashtra,Kalyan,"Pimpleshwar Mandir, Kalyan - MPCB",03-03-2026 15:00:00,19.192056,72.9585188,SO2,10.0,40.0,19.0
356,India,Maharashtra,Mumbai,"Shivaji Nagar, Mumbai - BMC",03-03-2026 15:00:00,19.060498,72.923356,SO2,1.0,13.0,6.0
357,India,Maharashtra,Mumbai,"Siddharth Nagar-Worli, Mumbai - IITM",03-03-2026 15:00:00,19.000083,72.813993,NO2,35.0,100.0,58.0
358,India,Maharashtra,Mumbai,"Vile Parle West, Mumbai - MPCB",03-03-2026 15:00:00,19.10861,72.83622,PM10,37.0,220.0,111.0
359,India,Maharashtra,Mumbai,"Vile Parle West, Mumbai - MPCB",03-03-2026 15:00:00,19.10861,72.83622,NH3,6.0,6.0,6.0
360,India,Maharashtra,Mumbai,"Deonar, Mumbai - IITM",03-03-2026 15:00:00,19.04946,72.923,PM2.5,22.0,185.0,94.0
361,India,Maharashtra,Solapur,"Ratandeep Housing Society, Solapur - MPCB",03-03-2026 15:00:00,17.65439,75.90649,PM10,64.0,312.0,115.0
362,India,Maharashtra,Solapur,"Ratandeep Housing Society, Solapur - MPCB",03-03-2026 15:00:00,17.65439,75.90649,CO,20.0,152.0,36.0
363,India,Maharashtra,Thane,"Kasarvadavali, Thane - MPCB",03-03-2026 15:00:00,19.26777,72.97182,NH3,4.0,18.0,9.0
364,India,Maharashtra,Thane,"Upvan Fort, Thane - MPCB",03-03-2026 15:00:00,19.222279,72.957979,OZONE,1.0,57.0,40.0
365,India,Maharashtra,Ulhasnagar,"Sidhi Vinayak Nagar, Ulhasnagar - MPCB",03-03-2026 15:00:00,19.235581,73.159121,PM2.5,40.0,379.0,169.0
366,India,Maharashtra,Ulhasnagar,"Sidhi Vinayak Nagar, Ulhasnagar - MPCB",03-03-2026 15:00:00,19.235581,73.159121,PM10,52.0,421.0,165.0
367,India,Maharashtra,Ulhasnagar,"Sidhi Vinayak Nagar, Ulhasnagar - MPCB",03-03-2026 15:00:00,19.235581,73.159121,SO2,4.0,104.0,26.0
368,India,Maharashtra,Ulhasnagar,"Sidhi Vinayak Nagar, Ulhasnagar - MPCB",03-03-2026 15:00:00,19.235581,73.159121,OZONE,7.0,79.0,46.0
369,India,Maharashtra,Virar,"Bolinj, Virar - MPCB",03-03-2026 15:00:00,19.445821,72.7988231,PM2.5,2.0,156.0,83.0
370,India,Maharashtra,Virar,"Bolinj, Virar - MPCB",03-03-2026 15:00:00,19.445821,72.7988231,SO2,1.0,30.0,10.0
371,India,Maharashtra,Navi Mumbai,"Sector-2E Kalamboli, Navi Mumbai - MPCB",03-03-2026 15:00:00,19.02579,73.10297,NH3,4.0,14.0,8.0
372,India,Maharashtra,Navi Mumbai,"Sector-2E Kalamboli, Navi Mumbai - MPCB",03-03-2026 15:00:00,19.02579,73.10297,SO2,1.0,11.0,4.0
373,India,Maharashtra,Parbhani,"Masoom Colony, Parbhani - MPCB",03-03-2026 15:00:00,19.265594,76.761463,PM10,35.0,111.0,56.0
374,India,Maharashtra,Pimpri-Chinchwad,"Park Street Wakad, Pimpri Chinchwad - MPCB",03-03-2026 15:00:00,18.59051,73.77946,NO2,34.0,85.0,58.0
375,India,Maharashtra,Pimpri-Chinchwad,"Park Street Wakad, Pimpri Chinchwad - MPCB",03-03-2026 15:00:00,18.59051,73.77946,NH3,3.0,5.0,4.0
376,India,Maharashtra,Pimpri-Chinchwad,"Savta Mali Nagar, Pimpri-Chinchwad - IITM",03-03-2026 15:00:00,18.614767,73.799516,OZONE,2.0,38.0,25.0
377,India,Maharashtra,Pimpri-Chinchwad,"Thergaon, Pimpri Chinchwad - MPCB",03-03-2026 15:00:00,18.616318,73.765797,PM2.5,49.0,145.0,78.0
378,India,Meghalaya,Shillong,"JN Stadium, Shillong - Meghalaya PCB",03-03-2026 15:00:00,25.5803419,91.8942571,SO2,23.0,32.0,30.0
379,India,Mizoram,Aizawl,"Sikulpuikawn, Aizawl - Mizoram PCB",03-03-2026 15:00:00,23.7176342,92.7192841,PM10,56.0,59.0,58.0
380,India,Nagaland,Kohima,"PWD Junction, Kohima - NPCB",03-03-2026 15:00:00,25.6635413,94.0989878,OZONE,2.0,8.0,3.0
381,India,Odisha,Balasore,"Kalidaspur, Balasore - OSPCB",03-03-2026 15:00:00,21.51161,86.89088,NH3,1.0,2.0,1.0
